Date,Precip_acc,Precip_inc,SDS,SWES
2016-01-01,157.0,0.0,33.0,76.0
2016-01-02,157.0,3.0,33.0,76.0
2016-01-03,160.0,0.0,33.0,76.0
2016-01-04,160.0,0.0,33.0,76.0
2016-01-05,160.0,0.0,33.0,76.0
2016-01-06,160.0,0.0,33.0,76.0
2016-01-07,160.0,0.0,33.0,76.0
2016-01-08,160.0,3.0,33.0,76.0
2016-01-09,163.0,0.0,36.0,79.0
2016-01-10,163.0,0.0,36.0,79.0
2016-01-11,163.0,0.0,36.0,79.0
2016-01-12,163.0,5.0,36.0,79.0
2016-01-13,168.0,0.0,41.0,84.0
2016-01-14,168.0,0.0,41.0,84.0
2016-01-15,168.0,0.0,38.0,84.0
2016-01-16,168.0,0.0,36.0,84.0
2016-01-17,168.0,0.0,38.0,84.0
2016-01-18,168.0,0.0,36.0,84.0
2016-01-19,168.0,0.0,38.0,84.0
2016-01-20,168.0,0.0,38.0,84.0
2016-01-21,168.0,0.0,38.0,84.0
2016-01-22,168.0,0.0,38.0,84.0
2016-01-23,168.0,0.0,38.0,84.0
2016-01-24,168.0,0.0,38.0,84.0
2016-01-25,168.0,0.0,38.0,84.0
2016-01-26,168.0,0.0,38.0,84.0
2016-01-27,168.0,0.0,38.0,84.0
2016-01-28,168.0,0.0,38.0,84.0
2016-01-29,168.0,0.0,38.0,84.0
2016-01-30,168.0,3.0,38.0,84.0
2016-01-31,170.0,0.0,41.0,86.0
2016-02-01,170.0,0.0,41.0,86.0
2016-02-02,170.0,0.0,41.0,86.0
2016-02-03,170.0,0.0,38.0,86.0
2016-02-04,170.0,0.0,41.0,86.0
2016-02-05,170.0,0.0,41.0,86.0
2016-02-06,170.0,0.0,41.0,86.0
2016-02-07,170.0,0.0,41.0,86.0
2016-02-08,170.0,0.0,41.0,86.0
2016-02-09,170.0,0.0,41.0,86.0
2016-02-10,170.0,0.0,41.0,86.0
2016-02-11,170.0,0.0,41.0,86.0
2016-02-12,170.0,0.0,41.0,86.0
2016-02-13,170.0,0.0,41.0,86.0
2016-02-14,170.0,0.0,41.0,86.0
2016-02-15,170.0,0.0,41.0,86.0
2016-02-16,170.0,0.0,41.0,86.0
2016-02-17,170.0,0.0,41.0,86.0
2016-02-18,170.0,0.0,41.0,86.0
2016-02-19,170.0,0.0,41.0,86.0
2016-02-20,170.0,3.0,41.0,86.0
2016-02-21,173.0,0.0,43.0,89.0
2016-02-22,173.0,0.0,43.0,89.0
2016-02-23,173.0,0.0,43.0,89.0
2016-02-24,173.0,0.0,43.0,89.0
2016-02-25,173.0,0.0,43.0,89.0
2016-02-26,173.0,0.0,43.0,89.0
2016-02-27,173.0,0.0,43.0,89.0
2016-02-28,173.0,0.0,43.0,89.0
2016-02-29,173.0,0.0,43.0,89.0
2016-03-01,173.0,0.0,43.0,89.0
2016-03-02,173.0,0.0,43.0,89.0
2016-03-03,173.0,0.0,43.0,89.0
2016-03-04,173.0,0.0,43.0,89.0
2016-03-05,173.0,0.0,43.0,89.0
2016-03-06,173.0,0.0,43.0,89.0
2016-03-07,173.0,0.0,43.0,89.0
2016-03-08,173.0,0.0,43.0,89.0
2016-03-09,173.0,0.0,43.0,89.0
2016-03-10,173.0,0.0,43.0,89.0
2016-03-11,173.0,0.0,43.0,89.0
2016-03-12,173.0,0.0,43.0,89.0
2016-03-13,173.0,0.0,43.0,89.0
2016-03-14,173.0,0.0,43.0,89.0
2016-03-15,173.0,0.0,43.0,89.0
2016-03-16,173.0,0.0,43.0,89.0
2016-03-17,173.0,0.0,43.0,89.0
2016-03-18,173.0,5.0,43.0,89.0
2016-03-19,178.0,0.0,48.0,94.0
2016-03-20,178.0,0.0,48.0,94.0
2016-03-21,178.0,0.0,46.0,94.0
2016-03-22,178.0,0.0,46.0,94.0
2016-03-23,178.0,0.0,46.0,94.0
2016-03-24,178.0,0.0,46.0,94.0
2016-03-25,178.0,0.0,43.0,94.0
2016-03-26,178.0,0.0,41.0,94.0
2016-03-27,178.0,0.0,38.0,94.0
2016-03-28,178.0,0.0,36.0,94.0
2016-03-29,178.0,3.0,33.0,89.0
2016-03-30,180.0,0.0,28.0,86.0
2016-03-31,180.0,0.0,25.0,79.0
2016-04-01,180.0,3.0,25.0,74.0
2016-04-02,183.0,0.0,25.0,74.0
2016-04-03,183.0,0.0,25.0,74.0
2016-04-04,183.0,0.0,25.0,74.0
2016-04-05,183.0,0.0,25.0,69.0
2016-04-06,183.0,0.0,25.0,66.0
2016-04-07,183.0,8.0,25.0,64.0
2016-04-08,190.0,0.0,30.0,76.0
2016-04-09,190.0,0.0,25.0,79.0
2016-04-10,190.0,0.0,25.0,69.0
2016-04-11,190.0,0.0,23.0,58.0
2016-04-12,190.0,0.0,20.0,51.0
2016-04-13,190.0,0.0,18.0,46.0
2016-04-14,190.0,0.0,15.0,41.0
2016-04-15,190.0,0.0,13.0,33.0
2016-04-16,190.0,0.0,10.0,28.0
2016-04-17,190.0,0.0,8.0,25.0
2016-04-18,190.0,0.0,8.0,10.0
2016-04-19,190.0,0.0,5.0,8.0
2016-04-20,190.0,0.0,0.0,0.0
2016-04-21,190.0,0.0,0.0,0.0
2016-04-22,190.0,0.0,0.0,0.0
2016-04-23,190.0,0.0,0.0,0.0
2016-04-24,190.0,0.0,0.0,0.0
2016-04-25,190.0,3.0,0.0,0.0
2016-04-26,193.0,0.0,0.0,0.0
2016-04-27,193.0,0.0,0.0,0.0
2016-04-28,193.0,0.0,0.0,0.0
2016-04-29,193.0,0.0,0.0,0.0
2016-04-30,193.0,0.0,0.0,0.0
2016-05-01,193.0,0.0,0.0,0.0
2016-05-02,193.0,5.0,0.0,0.0
2016-05-03,198.0,0.0,0.0,0.0
2016-05-04,198.0,0.0,0.0,0.0
2016-05-05,198.0,0.0,0.0,0.0
2016-05-06,198.0,0.0,0.0,0.0
2016-05-07,198.0,0.0,0.0,0.0
2016-05-08,198.0,0.0,0.0,0.0
2016-05-09,198.0,13.0,0.0,0.0
2016-05-10,211.0,0.0,0.0,0.0
2016-05-11,211.0,0.0,0.0,0.0
2016-05-12,211.0,0.0,0.0,0.0
2016-05-13,211.0,0.0,0.0,0.0
2016-05-14,211.0,0.0,0.0,0.0
2016-05-15,211.0,0.0,0.0,0.0
2016-05-16,211.0,0.0,0.0,0.0
2016-05-17,211.0,0.0,0.0,0.0
2016-05-18,211.0,0.0,0.0,0.0
2016-05-19,211.0,0.0,0.0,0.0
2016-05-20,211.0,3.0,0.0,0.0
2016-05-21,213.0,0.0,0.0,0.0
2016-05-22,213.0,0.0,0.0,0.0
2016-05-23,213.0,0.0,0.0,0.0
2016-05-24,213.0,3.0,0.0,0.0
2016-05-25,216.0,0.0,0.0,0.0
2016-05-26,216.0,0.0,0.0,0.0
2016-05-27,216.0,0.0,0.0,0.0
2016-05-28,216.0,0.0,0.0,0.0
2016-05-29,216.0,0.0,0.0,0.0
2016-05-30,216.0,0.0,0.0,0.0
2016-05-31,216.0,0.0,0.0,0.0
2016-06-01,216.0,0.0,0.0,0.0
2016-06-02,216.0,3.0,0.0,0.0
2016-06-03,218.0,3.0,0.0,0.0
2016-06-04,221.0,3.0,0.0,0.0
2016-06-05,224.0,0.0,0.0,0.0
2016-06-06,224.0,0.0,0.0,0.0
2016-06-07,224.0,0.0,0.0,0.0
2016-06-08,224.0,0.0,0.0,0.0
2016-06-09,224.0,0.0,0.0,0.0
2016-06-10,224.0,0.0,0.0,0.0
2016-06-11,224.0,0.0,0.0,0.0
2016-06-12,224.0,3.0,0.0,0.0
2016-06-13,226.0,0.0,0.0,0.0
2016-06-14,226.0,0.0,0.0,0.0
2016-06-15,226.0,0.0,0.0,0.0
2016-06-16,226.0,0.0,0.0,0.0
2016-06-17,226.0,0.0,0.0,0.0
2016-06-18,226.0,0.0,0.0,0.0
2016-06-19,226.0,0.0,0.0,0.0
2016-06-20,226.0,3.0,0.0,0.0
2016-06-21,229.0,0.0,0.0,0.0
2016-06-22,229.0,0.0,0.0,0.0
2016-06-23,229.0,0.0,0.0,0.0
2016-06-24,229.0,0.0,0.0,0.0
2016-06-25,229.0,3.0,0.0,0.0
2016-06-26,231.0,0.0,0.0,0.0
2016-06-27,231.0,0.0,0.0,0.0
2016-06-28,231.0,0.0,0.0,0.0
2016-06-29,231.0,0.0,0.0,0.0
2016-06-30,231.0,8.0,0.0,0.0
2016-07-01,239.0,0.0,0.0,0.0
2016-07-02,239.0,0.0,0.0,0.0
2016-07-03,239.0,0.0,0.0,0.0
2016-07-04,239.0,0.0,0.0,0.0
2016-07-05,239.0,0.0,0.0,0.0
2016-07-06,239.0,0.0,0.0,0.0
2016-07-07,239.0,0.0,0.0,0.0
2016-07-08,239.0,0.0,0.0,0.0
2016-07-09,239.0,0.0,0.0,0.0
2016-07-10,239.0,0.0,0.0,0.0
2016-07-11,239.0,3.0,0.0,0.0
2016-07-12,241.0,0.0,0.0,0.0
2016-07-13,241.0,0.0,0.0,0.0
2016-07-14,241.0,0.0,0.0,0.0
2016-07-15,241.0,0.0,0.0,0.0
2016-07-16,241.0,0.0,0.0,0.0
2016-07-17,241.0,0.0,0.0,0.0
2016-07-18,241.0,0.0,0.0,0.0
2016-07-19,241.0,0.0,0.0,0.0
2016-07-20,241.0,0.0,0.0,0.0
2016-07-21,241.0,3.0,0.0,0.0
2016-07-22,244.0,3.0,0.0,0.0
2016-07-23,246.0,5.0,0.0,0.0
2016-07-24,251.0,13.0,0.0,0.0
2016-07-25,264.0,5.0,0.0,0.0
2016-07-26,269.0,3.0,0.0,0.0
2016-07-27,272.0,3.0,0.0,0.0
2016-07-28,274.0,0.0,0.0,0.0
2016-07-29,274.0,3.0,0.0,0.0
2016-07-30,277.0,0.0,0.0,0.0
2016-07-31,277.0,0.0,0.0,0.0
2016-08-01,277.0,0.0,0.0,0.0
2016-08-02,277.0,3.0,0.0,0.0
2016-08-03,279.0,3.0,0.0,0.0
2016-08-04,282.0,3.0,0.0,0.0
2016-08-05,284.0,18.0,0.0,0.0
2016-08-06,302.0,5.0,0.0,0.0
2016-08-07,307.0,0.0,0.0,0.0
2016-08-08,307.0,3.0,0.0,0.0
2016-08-09,310.0,0.0,0.0,0.0
2016-08-10,310.0,0.0,0.0,0.0
2016-08-11,310.0,5.0,0.0,0.0
2016-08-12,315.0,5.0,0.0,0.0
2016-08-13,320.0,0.0,0.0,0.0
2016-08-14,320.0,0.0,0.0,0.0
2016-08-15,320.0,3.0,0.0,0.0
2016-08-16,323.0,3.0,0.0,0.0
2016-08-17,325.0,0.0,0.0,0.0
2016-08-18,325.0,5.0,0.0,0.0
2016-08-19,330.0,3.0,0.0,0.0
2016-08-20,333.0,0.0,0.0,0.0
2016-08-21,333.0,0.0,0.0,0.0
2016-08-22,333.0,0.0,0.0,0.0
2016-08-23,333.0,0.0,0.0,0.0
2016-08-24,333.0,18.0,0.0,0.0
2016-08-25,351.0,36.0,0.0,0.0
2016-08-26,386.0,3.0,0.0,0.0
2016-08-27,389.0,0.0,0.0,0.0
2016-08-28,389.0,0.0,0.0,0.0
2016-08-29,389.0,0.0,0.0,0.0
2016-08-30,389.0,0.0,0.0,0.0
2016-08-31,389.0,0.0,0.0,0.0
2016-09-01,389.0,0.0,0.0,0.0
2016-09-02,389.0,3.0,0.0,0.0
2016-09-03,391.0,0.0,0.0,0.0
2016-09-04,391.0,0.0,0.0,0.0
2016-09-05,391.0,0.0,0.0,0.0
2016-09-06,391.0,0.0,0.0,0.0
2016-09-07,391.0,0.0,0.0,0.0
2016-09-08,391.0,0.0,0.0,0.0
2016-09-09,391.0,0.0,0.0,0.0
2016-09-10,391.0,3.0,0.0,0.0
2016-09-11,394.0,3.0,0.0,0.0
2016-09-12,396.0,3.0,0.0,0.0
2016-09-13,399.0,3.0,0.0,0.0
2016-09-14,401.0,0.0,0.0,0.0
2016-09-15,401.0,3.0,0.0,0.0
2016-09-16,404.0,5.0,0.0,0.0
2016-09-17,409.0,0.0,0.0,0.0
2016-09-18,409.0,3.0,0.0,0.0
2016-09-19,411.0,0.0,0.0,0.0
2016-09-20,411.0,0.0,0.0,0.0
2016-09-21,411.0,3.0,0.0,0.0
2016-09-22,414.0,13.0,0.0,0.0
2016-09-23,427.0,0.0,0.0,0.0
2016-09-24,427.0,0.0,0.0,0.0
2016-09-25,427.0,3.0,0.0,0.0
2016-09-26,429.0,0.0,0.0,0.0
2016-09-27,429.0,0.0,0.0,0.0
2016-09-28,429.0,0.0,0.0,0.0
2016-09-29,429.0,0.0,0.0,0.0
2016-09-30,429.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0
2016-10-02,0.0,0.0,0.0,0.0
2016-10-03,0.0,0.0,0.0,0.0
2016-10-04,0.0,0.0,0.0,0.0
2016-10-05,0.0,3.0,0.0,0.0
2016-10-06,3.0,0.0,0.0,0.0
2016-10-07,3.0,0.0,0.0,0.0
2016-10-08,3.0,0.0,0.0,0.0
2016-10-09,3.0,0.0,0.0,0.0
2016-10-10,3.0,0.0,0.0,0.0
2016-10-11,3.0,0.0,0.0,0.0
2016-10-12,3.0,0.0,0.0,0.0
2016-10-13,3.0,0.0,0.0,0.0
2016-10-14,3.0,0.0,0.0,0.0
2016-10-15,3.0,0.0,0.0,0.0
2016-10-16,3.0,0.0,0.0,0.0
2016-10-17,3.0,3.0,0.0,0.0
2016-10-18,5.0,3.0,3.0,3.0
2016-10-19,8.0,0.0,3.0,3.0
2016-10-20,8.0,0.0,3.0,3.0
2016-10-21,8.0,0.0,3.0,3.0
2016-10-22,8.0,0.0,3.0,3.0
2016-10-23,8.0,0.0,3.0,3.0
2016-10-24,8.0,0.0,3.0,3.0
2016-10-25,8.0,0.0,3.0,3.0
2016-10-26,8.0,0.0,3.0,3.0
2016-10-27,8.0,0.0,3.0,3.0
2016-10-28,8.0,0.0,3.0,3.0
2016-10-29,8.0,0.0,3.0,3.0
2016-10-30,8.0,0.0,5.0,5.0
2016-10-31,8.0,0.0,5.0,5.0
2016-11-01,8.0,0.0,3.0,5.0
2016-11-02,8.0,0.0,5.0,5.0
2016-11-03,8.0,0.0,5.0,5.0
2016-11-04,8.0,0.0,5.0,5.0
2016-11-05,8.0,0.0,5.0,5.0
2016-11-06,8.0,0.0,8.0,5.0
2016-11-07,8.0,0.0,8.0,5.0
2016-11-08,8.0,0.0,8.0,5.0
2016-11-09,8.0,0.0,8.0,5.0
2016-11-10,8.0,0.0,8.0,5.0
2016-11-11,8.0,0.0,5.0,5.0
2016-11-12,8.0,0.0,5.0,5.0
2016-11-13,8.0,0.0,5.0,5.0
2016-11-14,8.0,0.0,5.0,5.0
2016-11-15,8.0,0.0,5.0,5.0
2016-11-16,8.0,0.0,5.0,5.0
2016-11-17,8.0,0.0,5.0,5.0
2016-11-18,8.0,0.0,8.0,5.0
2016-11-19,8.0,0.0,5.0,5.0
2016-11-20,8.0,0.0,8.0,5.0
2016-11-21,8.0,0.0,5.0,5.0
2016-11-22,8.0,0.0,5.0,5.0
2016-11-23,8.0,3.0,5.0,5.0
2016-11-24,10.0,0.0,8.0,8.0
2016-11-25,10.0,0.0,8.0,8.0
2016-11-26,10.0,0.0,8.0,8.0
2016-11-27,10.0,0.0,8.0,8.0
2016-11-28,10.0,0.0,8.0,8.0
2016-11-29,10.0,18.0,3.0,8.0
2016-11-30,28.0,0.0,18.0,25.0
2016-12-01,28.0,0.0,18.0,25.0
2016-12-02,28.0,3.0,15.0,25.0
2016-12-03,30.0,3.0,18.0,28.0
2016-12-04,33.0,0.0,23.0,30.0
2016-12-05,33.0,0.0,20.0,30.0
2016-12-06,33.0,0.0,20.0,30.0
2016-12-07,33.0,0.0,20.0,30.0
2016-12-08,33.0,0.0,20.0,30.0
2016-12-09,33.0,0.0,20.0,30.0
2016-12-10,33.0,0.0,20.0,30.0
2016-12-11,33.0,0.0,20.0,30.0
2016-12-12,33.0,0.0,20.0,30.0
2016-12-13,33.0,0.0,20.0,30.0
2016-12-14,33.0,0.0,20.0,30.0
2016-12-15,33.0,0.0,20.0,30.0
2016-12-16,33.0,5.0,20.0,30.0
2016-12-17,38.0,0.0,25.0,36.0
2016-12-18,38.0,0.0,20.0,36.0
2016-12-19,38.0,0.0,25.0,36.0
2016-12-20,38.0,0.0,25.0,36.0
2016-12-21,38.0,0.0,25.0,36.0
2016-12-22,38.0,0.0,25.0,36.0
2016-12-23,38.0,0.0,25.0,36.0
2016-12-24,38.0,0.0,25.0,36.0
2016-12-25,38.0,0.0,25.0,36.0
2016-12-26,38.0,0.0,25.0,36.0
2016-12-27,38.0,0.0,25.0,36.0
2016-12-28,38.0,0.0,23.0,36.0
2016-12-29,38.0,0.0,23.0,36.0
2016-12-30,38.0,8.0,23.0,36.0
2016-12-31,46.0,0.0,33.0,46.0
2017-01-01,46.0,0.0,30.0,46.0
2017-01-02,46.0,0.0,30.0,46.0
2017-01-03,46.0,0.0,28.0,46.0
2017-01-04,46.0,0.0,28.0,46.0
2017-01-05,46.0,0.0,28.0,46.0
2017-01-06,46.0,0.0,28.0,46.0
2017-01-07,46.0,0.0,30.0,46.0
2017-01-08,46.0,0.0,28.0,46.0
2017-01-09,46.0,0.0,28.0,46.0
2017-01-10,46.0,0.0,28.0,46.0
2017-01-11,46.0,0.0,28.0,46.0
2017-01-12,46.0,0.0,25.0,46.0
2017-01-13,46.0,0.0,28.0,46.0
2017-01-14,46.0,0.0,28.0,46.0
2017-01-15,46.0,0.0,28.0,46.0
2017-01-16,46.0,3.0,28.0,46.0
2017-01-17,48.0,0.0,30.0,48.0
2017-01-18,48.0,0.0,28.0,48.0
2017-01-19,48.0,0.0,30.0,48.0
2017-01-20,48.0,0.0,30.0,48.0
2017-01-21,48.0,0.0,30.0,48.0
2017-01-22,48.0,5.0,30.0,48.0
2017-01-23,53.0,5.0,38.0,56.0
2017-01-24,58.0,0.0,41.0,58.0
2017-01-25,58.0,5.0,38.0,58.0
2017-01-26,64.0,0.0,43.0,64.0
2017-01-27,64.0,0.0,43.0,64.0
2017-01-28,64.0,3.0,43.0,64.0
2017-01-29,66.0,0.0,46.0,66.0
2017-01-30,66.0,0.0,43.0,66.0
2017-01-31,66.0,0.0,43.0,66.0
2017-02-01,66.0,0.0,41.0,66.0
2017-02-02,66.0,0.0,38.0,66.0
2017-02-03,66.0,0.0,38.0,66.0
2017-02-04,66.0,0.0,41.0,66.0
2017-02-05,66.0,0.0,41.0,66.0
2017-02-06,66.0,0.0,41.0,66.0
2017-02-07,66.0,0.0,38.0,66.0
2017-02-08,66.0,0.0,38.0,66.0
2017-02-09,66.0,3.0,38.0,66.0
2017-02-10,69.0,0.0,41.0,69.0
2017-02-11,69.0,10.0,43.0,69.0
2017-02-12,79.0,0.0,53.0,79.0
2017-02-13,79.0,20.0,51.0,79.0
2017-02-14,99.0,0.0,53.0,99.0
2017-02-15,99.0,0.0,51.0,99.0
2017-02-16,99.0,0.0,48.0,99.0
2017-02-17,99.0,3.0,48.0,99.0
2017-02-18,102.0,0.0,48.0,99.0
2017-02-19,102.0,0.0,48.0,99.0
2017-02-20,102.0,0.0,48.0,99.0
2017-02-21,102.0,0.0,48.0,99.0
2017-02-22,102.0,0.0,48.0,99.0
2017-02-23,102.0,0.0,48.0,99.0
2017-02-24,102.0,3.0,48.0,99.0
2017-02-25,104.0,3.0,53.0,99.0
2017-02-26,107.0,0.0,53.0,99.0
2017-02-27,107.0,0.0,51.0,99.0
2017-02-28,107.0,0.0,51.0,99.0
2017-03-01,107.0,0.0,51.0,99.0
2017-03-02,107.0,0.0,51.0,99.0
2017-03-03,107.0,0.0,51.0,99.0
2017-03-04,107.0,0.0,51.0,99.0
2017-03-05,107.0,0.0,51.0,99.0
2017-03-06,107.0,0.0,51.0,99.0
2017-03-07,107.0,0.0,51.0,99.0
2017-03-08,107.0,0.0,51.0,99.0
2017-03-09,107.0,0.0,51.0,99.0
2017-03-10,107.0,0.0,51.0,99.0
2017-03-11,107.0,0.0,51.0,99.0
2017-03-12,107.0,0.0,51.0,99.0
2017-03-13,107.0,0.0,51.0,99.0
2017-03-14,107.0,0.0,51.0,99.0
2017-03-15,107.0,3.0,51.0,99.0
2017-03-16,109.0,0.0,53.0,102.0
2017-03-17,109.0,0.0,53.0,102.0
2017-03-18,109.0,0.0,53.0,102.0
2017-03-19,109.0,0.0,53.0,102.0
2017-03-20,109.0,3.0,53.0,102.0
2017-03-21,112.0,8.0,56.0,104.0
2017-03-22,119.0,0.0,64.0,114.0
2017-03-23,119.0,0.0,61.0,114.0
2017-03-24,119.0,0.0,61.0,114.0
2017-03-25,119.0,0.0,61.0,114.0
2017-03-26,119.0,0.0,61.0,114.0
2017-03-27,119.0,0.0,61.0,114.0
2017-03-28,119.0,0.0,58.0,114.0
2017-03-29,119.0,0.0,58.0,114.0
2017-03-30,119.0,0.0,58.0,114.0
2017-03-31,119.0,0.0,58.0,114.0
2017-04-01,119.0,0.0,56.0,114.0
2017-04-02,119.0,0.0,53.0,114.0
2017-04-03,119.0,0.0,53.0,114.0
2017-04-04,119.0,0.0,53.0,114.0
2017-04-05,119.0,0.0,51.0,114.0
2017-04-06,119.0,0.0,51.0,114.0
2017-04-07,119.0,0.0,48.0,114.0
2017-04-08,119.0,0.0,46.0,114.0
2017-04-09,119.0,0.0,43.0,117.0
2017-04-10,119.0,0.0,41.0,114.0
2017-04-11,119.0,0.0,38.0,109.0
2017-04-12,119.0,0.0,36.0,102.0
2017-04-13,119.0,0.0,30.0,99.0
2017-04-14,119.0,0.0,30.0,91.0
2017-04-15,119.0,0.0,28.0,89.0
2017-04-16,119.0,0.0,28.0,84.0
2017-04-17,119.0,0.0,25.0,79.0
2017-04-18,119.0,0.0,23.0,74.0
2017-04-19,119.0,0.0,23.0,69.0
2017-04-20,119.0,0.0,20.0,64.0
2017-04-21,119.0,0.0,20.0,58.0
2017-04-22,119.0,0.0,18.0,51.0
2017-04-23,119.0,0.0,15.0,43.0
2017-04-24,119.0,0.0,10.0,25.0
2017-04-25,119.0,0.0,5.0,10.0
2017-04-26,119.0,0.0,3.0,3.0
2017-04-27,119.0,0.0,0.0,0.0
2017-04-28,119.0,0.0,0.0,0.0
2017-04-29,119.0,0.0,0.0,0.0
2017-04-30,119.0,0.0,0.0,0.0
2017-05-01,119.0,0.0,0.0,0.0
2017-05-02,119.0,0.0,0.0,0.0
2017-05-03,119.0,0.0,0.0,0.0
2017-05-04,119.0,0.0,0.0,0.0
2017-05-05,119.0,0.0,0.0,0.0
2017-05-06,119.0,0.0,0.0,0.0
2017-05-07,119.0,0.0,0.0,0.0
2017-05-08,119.0,0.0,0.0,0.0
2017-05-09,119.0,3.0,0.0,0.0
2017-05-10,122.0,0.0,0.0,0.0
2017-05-11,122.0,0.0,0.0,0.0
2017-05-12,122.0,0.0,0.0,0.0
2017-05-13,122.0,0.0,0.0,0.0
2017-05-14,122.0,0.0,0.0,0.0
2017-05-15,122.0,0.0,0.0,0.0
2017-05-16,122.0,0.0,0.0,0.0
2017-05-17,122.0,0.0,0.0,0.0
2017-05-18,122.0,0.0,0.0,0.0
2017-05-19,122.0,0.0,0.0,0.0
2017-05-20,122.0,0.0,0.0,0.0
2017-05-21,122.0,3.0,0.0,0.0
2017-05-22,124.0,0.0,0.0,0.0
2017-05-23,124.0,0.0,0.0,0.0
2017-05-24,124.0,0.0,0.0,0.0
2017-05-25,124.0,0.0,0.0,0.0
2017-05-26,124.0,0.0,0.0,0.0
2017-05-27,124.0,0.0,0.0,0.0
2017-05-28,124.0,3.0,0.0,0.0
2017-05-29,127.0,0.0,0.0,0.0
2017-05-30,127.0,0.0,0.0,0.0
2017-05-31,127.0,0.0,0.0,0.0
2017-06-01,127.0,0.0,0.0,0.0
2017-06-02,127.0,3.0,0.0,0.0
2017-06-03,130.0,8.0,0.0,0.0
2017-06-04,137.0,3.0,0.0,0.0
2017-06-05,140.0,0.0,0.0,0.0
2017-06-06,140.0,0.0,0.0,0.0
2017-06-07,140.0,0.0,0.0,0.0
2017-06-08,140.0,0.0,0.0,0.0
2017-06-09,140.0,0.0,0.0,0.0
2017-06-10,140.0,0.0,0.0,0.0
2017-06-11,140.0,0.0,0.0,0.0
2017-06-12,140.0,3.0,0.0,0.0
2017-06-13,142.0,10.0,0.0,0.0
2017-06-14,152.0,3.0,0.0,0.0
2017-06-15,155.0,0.0,0.0,0.0
2017-06-16,155.0,0.0,0.0,0.0
2017-06-17,155.0,0.0,0.0,0.0
2017-06-18,155.0,0.0,0.0,0.0
2017-06-19,155.0,0.0,0.0,0.0
2017-06-20,155.0,15.0,0.0,0.0
2017-06-21,170.0,0.0,0.0,0.0
2017-06-22,170.0,0.0,0.0,0.0
2017-06-23,170.0,3.0,0.0,0.0
2017-06-24,173.0,0.0,0.0,0.0
2017-06-25,173.0,3.0,0.0,0.0
2017-06-26,175.0,0.0,0.0,0.0
2017-06-27,175.0,5.0,0.0,0.0
